,is_phishing,is_safe,suspicious_words_subject,suspicious_words_body,sender_nums_count,sender_domain_num_count,sender_domain_length,urls_count,protocol,contains_ip,url_length,TLD_alpha,subdomain_level,slash_count,dots_count,hyphens_count,has_non_latin
90376,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90377,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90378,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90379,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90380,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90381,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90382,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90383,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90384,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90385,1.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90386,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90387,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90388,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90389,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90390,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90391,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90392,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90394,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90395,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90396,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90397,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90398,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90399,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90400,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90401,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90402,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90403,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90404,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90405,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90406,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90407,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90408,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90409,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90410,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90411,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90412,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90413,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90414,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90415,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90416,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90417,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90418,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90419,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90420,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90421,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90422,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90433,0.0,1.0,0.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,27.0,1.0,1.0,2.0,2.0,0.0,0.0
90434,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,23.0,1.0,1.0,3.0,2.0,0.0,0.0
90437,0.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,63.0,1.0,1.0,4.0,3.0,0.0,0.0
90439,1.0,0.0,1.0,8.0,0.0,0.0,9.0,3.0,0.0,0.0,25.0,1.0,1.0,2.0,2.0,0.0,0.0
90441,1.0,0.0,0.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0,162.0,1.0,1.0,3.0,3.0,2.0,1.0
90449,1.0,0.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,0.0,34.0,1.0,1.0,4.0,2.0,0.0,0.0
90456,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0,0.0,34.0,1.0,1.0,3.0,3.0,0.0,0.0
90457,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,35.0,1.0,0.0,4.0,1.0,0.0,0.0
90458,1.0,0.0,0.0,1.0,3.0,0.0,9.0,2.0,0.0,0.0,24.0,1.0,1.0,2.0,2.0,0.0,0.0
90459,1.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,32.0,1.0,1.0,3.0,3.0,0.0,0.0
90460,1.0,0.0,0.0,1.0,3.0,0.0,10.0,2.0,0.0,0.0,24.0,1.0,1.0,2.0,2.0,0.0,0.0
90462,1.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,38.0,1.0,1.0,4.0,2.0,0.0,0.0
90463,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,32.0,1.0,1.0,2.0,2.0,1.0,0.0
90468,0.0,1.0,0.0,19.0,0.0,0.0,18.0,3.0,0.0,0.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0
90470,1.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,29.0,1.0,1.0,4.0,2.0,0.0,0.0
90471,0.0,1.0,0.0,15.0,0.0,0.0,18.0,3.0,0.0,0.0,30.0,1.0,1.0,2.0,2.0,0.0,0.0
90473,1.0,0.0,1.0,10.0,0.0,0.0,6.0,3.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
90476,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90477,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90478,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90479,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90480,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90481,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,24.0,1.0,0.0,3.0,1.0,0.0,0.0
90482,0.0,1.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,29.0,1.0,1.0,3.0,2.0,0.0,0.0
90483,1.0,0.0,0.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,24.0,1.0,1.0,2.0,2.0,0.0,0.0
90484,1.0,0.0,0.0,2.0,0.0,0.0,15.0,2.0,0.0,0.0,42.0,1.0,1.0,4.0,2.0,0.0,0.0
90485,1.0,0.0,1.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,48.0,1.0,1.0,4.0,2.0,0.0,0.0
90490,1.0,0.0,0.0,7.0,0.0,0.0,8.0,2.0,0.0,0.0,33.0,1.0,1.0,2.0,2.0,0.0,0.0
90493,0.0,1.0,0.0,10.0,0.0,0.0,7.0,1.0,0.0,0.0,29.0,1.0,1.0,3.0,3.0,0.0,0.0
90502,1.0,0.0,2.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,43.0,1.0,1.0,3.0,3.0,0.0,0.0
90506,0.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,22.0,1.0,1.0,2.0,2.0,0.0,0.0
90509,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,47.0,1.0,1.0,4.0,2.0,0.0,0.0
90513,1.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,43.0,1.0,1.0,4.0,2.0,0.0,0.0
90514,1.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,30.0,1.0,1.0,3.0,2.0,0.0,0.0
90515,1.0,0.0,0.0,8.0,0.0,0.0,9.0,3.0,0.0,0.0,48.0,1.0,1.0,4.0,3.0,0.0,0.0
90519,0.0,1.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,33.0,1.0,1.0,3.0,4.0,0.0,0.0
90521,0.0,1.0,1.0,5.0,0.0,0.0,7.0,2.0,0.0,0.0,33.0,1.0,1.0,3.0,4.0,0.0,0.0
90523,1.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,44.0,1.0,1.0,4.0,2.0,0.0,0.0
90528,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,1.0,2.0,2.0,0.0,0.0
90529,0.0,1.0,0.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,27.0,1.0,1.0,2.0,2.0,0.0,0.0
90534,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,26.0,1.0,1.0,4.0,2.0,0.0,0.0
90535,1.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,34.0,1.0,1.0,2.0,2.0,1.0,0.0
90540,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,19.0,1.0,1.0,0.0,2.0,0.0,0.0
90541,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,19.0,1.0,1.0,0.0,2.0,0.0,0.0
90547,1.0,0.0,0.0,5.0,0.0,0.0,11.0,3.0,0.0,0.0,29.0,1.0,1.0,3.0,2.0,0.0,0.0
90555,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,26.0,1.0,1.0,4.0,2.0,0.0,0.0
90565,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,33.0,1.0,0.0,3.0,2.0,0.0,0.0
90585,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,21.0,1.0,1.0,2.0,2.0,0.0,0.0
90593,1.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,17.0,1.0,1.0,0.0,2.0,0.0,0.0
90597,0.0,1.0,0.0,7.0,0.0,0.0,18.0,3.0,0.0,0.0,26.0,1.0,1.0,2.0,2.0,0.0,0.0
90600,0.0,1.0,0.0,4.0,0.0,0.0,10.0,1.0,0.0,0.0,81.0,1.0,1.0,4.0,5.0,0.0,0.0
90602,1.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,40.0,1.0,1.0,3.0,2.0,0.0,0.0
90603,1.0,0.0,0.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,42.0,1.0,1.0,3.0,2.0,0.0,0.0
90604,0.0,1.0,1.0,5.0,0.0,0.0,8.0,1.0,0.0,0.0,38.0,1.0,1.0,3.0,4.0,0.0,0.0
90606,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,43.0,1.0,1.0,5.0,3.0,0.0,0.0
90613,1.0,0.0,1.0,2.0,0.0,0.0,17.0,2.0,0.0,0.0,21.0,1.0,1.0,2.0,2.0,0.0,0.0
90616,1.0,0.0,0.0,6.0,0.0,0.0,10.0,3.0,0.0,0.0,27.0,1.0,1.0,2.0,2.0,0.0,0.0
90619,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,62.0,1.0,1.0,3.0,2.0,0.0,0.0
90620,1.0,0.0,1.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,83.0,1.0,1.0,5.0,2.0,0.0,0.0
90621,0.0,1.0,1.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,23.0,1.0,1.0,3.0,2.0,0.0,0.0
90622,1.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,3.0,0.0,0.0
90623,0.0,1.0,0.0,11.0,0.0,0.0,7.0,1.0,0.0,0.0,29.0,1.0,1.0,3.0,3.0,0.0,0.0
90633,1.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,3.0,0.0,0.0
90638,1.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,39.0,1.0,1.0,4.0,2.0,0.0,0.0
90639,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,18.0,1.0,1.0,2.0,2.0,0.0,0.0
90641,1.0,0.0,0.0,6.0,0.0,0.0,13.0,3.0,0.0,0.0,38.0,1.0,1.0,3.0,3.0,2.0,0.0
90644,1.0,0.0,0.0,13.0,0.0,1.0,2.0,1.0,0.0,0.0,45.0,1.0,1.0,4.0,3.0,0.0,0.0
90645,1.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,50.0,1.0,1.0,5.0,3.0,0.0,0.0
90646,1.0,0.0,1.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,26.0,1.0,0.0,4.0,1.0,0.0,0.0
90647,1.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,70.0,1.0,1.0,3.0,2.0,0.0,0.0
90649,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,53.0,1.0,1.0,3.0,2.0,0.0,0.0
90652,1.0,0.0,1.0,4.0,0.0,0.0,11.0,2.0,0.0,0.0,36.0,1.0,1.0,3.0,3.0,2.0,0.0
90654,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,28.0,1.0,1.0,2.0,2.0,1.0,0.0
90656,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,35.0,1.0,1.0,3.0,3.0,0.0,0.0
90658,1.0,0.0,0.0,5.0,0.0,0.0,12.0,3.0,0.0,0.0,113.0,1.0,1.0,3.0,5.0,0.0,0.0
90659,1.0,0.0,0.0,3.0,0.0,4.0,10.0,3.0,0.0,0.0,36.0,1.0,1.0,3.0,3.0,0.0,0.0
90660,1.0,0.0,1.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,39.0,1.0,1.0,3.0,3.0,0.0,0.0
90661,1.0,0.0,1.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,41.0,1.0,1.0,2.0,2.0,0.0,0.0
90665,0.0,1.0,1.0,4.0,0.0,0.0,10.0,3.0,0.0,0.0,30.0,1.0,1.0,3.0,2.0,0.0,0.0
90670,0.0,1.0,0.0,13.0,0.0,0.0,7.0,1.0,0.0,0.0,29.0,1.0,1.0,3.0,3.0,0.0,0.0
90674,1.0,0.0,0.0,6.0,0.0,0.0,11.0,2.0,0.0,0.0,35.0,1.0,1.0,3.0,3.0,0.0,0.0
90676,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,24.0,1.0,0.0,2.0,1.0,0.0,0.0
90677,1.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,24.0,1.0,0.0,2.0,1.0,0.0,0.0
90678,1.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,24.0,1.0,0.0,2.0,1.0,0.0,0.0
90679,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,29.0,1.0,0.0,3.0,1.0,0.0,0.0
90680,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,29.0,1.0,0.0,3.0,1.0,0.0,0.0
90683,0.0,1.0,1.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,24.0,0.0,2.0,0.0,3.0,0.0,0.0
90687,1.0,0.0,1.0,5.0,0.0,0.0,13.0,1.0,0.0,0.0,32.0,1.0,1.0,3.0,3.0,0.0,0.0
90691,1.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,50.0,1.0,1.0,6.0,2.0,1.0,0.0
90695,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,31.0,1.0,1.0,2.0,2.0,0.0,0.0
90696,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,3.0,0.0,0.0
90699,1.0,0.0,0.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,34.0,1.0,0.0,3.0,2.0,0.0,0.0
90701,1.0,0.0,0.0,1.0,2.0,0.0,12.0,1.0,0.0,0.0,34.0,1.0,1.0,2.0,2.0,0.0,0.0
90704,0.0,1.0,0.0,24.0,0.0,0.0,18.0,3.0,0.0,0.0,30.0,1.0,1.0,2.0,2.0,0.0,0.0
90705,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,22.0,1.0,1.0,2.0,2.0,0.0,0.0
90706,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,22.0,1.0,1.0,2.0,2.0,0.0,0.0
90707,1.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,35.0,1.0,0.0,3.0,2.0,0.0,0.0
90709,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,44.0,1.0,1.0,4.0,3.0,0.0,0.0
90711,1.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,34.0,1.0,1.0,3.0,2.0,0.0,0.0
90712,1.0,0.0,0.0,13.0,0.0,0.0,8.0,2.0,0.0,0.0,64.0,1.0,1.0,6.0,3.0,0.0,0.0
90713,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,32.0,1.0,0.0,3.0,2.0,0.0,0.0
90714,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,29.0,1.0,0.0,4.0,1.0,0.0,0.0
90715,0.0,1.0,0.0,9.0,0.0,0.0,10.0,3.0,0.0,0.0,40.0,1.0,1.0,3.0,2.0,0.0,0.0
90716,1.0,0.0,1.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,52.0,1.0,2.0,3.0,4.0,0.0,0.0
90719,0.0,1.0,1.0,5.0,0.0,0.0,10.0,3.0,0.0,0.0,55.0,1.0,1.0,6.0,2.0,0.0,0.0
90721,1.0,0.0,1.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,32.0,1.0,1.0,3.0,3.0,0.0,0.0
90725,0.0,1.0,0.0,18.0,0.0,0.0,7.0,1.0,0.0,0.0,29.0,1.0,1.0,3.0,3.0,0.0,0.0
90726,1.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,29.0,1.0,1.0,2.0,2.0,0.0,0.0
90737,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,32.0,1.0,0.0,3.0,2.0,0.0,0.0
90739,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,32.0,1.0,0.0,3.0,2.0,0.0,0.0
90740,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,29.0,1.0,0.0,4.0,1.0,0.0,0.0
90753,1.0,0.0,2.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0
90765,0.0,1.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,21.0,1.0,1.0,2.0,2.0,0.0,0.0
90778,1.0,0.0,1.0,6.0,0.0,0.0,8.0,3.0,0.0,0.0,29.0,1.0,1.0,3.0,2.0,0.0,0.0
90782,1.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,66.0,1.0,1.0,3.0,3.0,2.0,0.0
90784,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,44.0,1.0,1.0,4.0,3.0,0.0,0.0
90785,0.0,1.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,21.0,1.0,1.0,2.0,2.0,0.0,0.0
90801,1.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,33.0,1.0,1.0,2.0,2.0,0.0,0.0
90806,0.0,1.0,0.0,3.0,0.0,0.0,15.0,1.0,0.0,0.0,41.0,1.0,2.0,3.0,3.0,1.0,0.0
90810,0.0,1.0,0.0,5.0,0.0,0.0,7.0,2.0,0.0,0.0,21.0,1.0,1.0,2.0,2.0,0.0,0.0
90814,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,30.0,1.0,1.0,4.0,2.0,0.0,0.0
90816,1.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,37.0,1.0,2.0,4.0,3.0,0.0,0.0
90819,1.0,0.0,1.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,35.0,1.0,1.0,3.0,3.0,0.0,0.0
90820,1.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,27.0,1.0,1.0,2.0,2.0,0.0,0.0
90821,1.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,39.0,1.0,1.0,4.0,2.0,0.0,0.0
90822,1.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,34.0,1.0,1.0,4.0,2.0,0.0,0.0
90825,1.0,0.0,0.0,5.0,0.0,0.0,13.0,2.0,0.0,0.0,25.0,1.0,1.0,1.0,2.0,0.0,0.0
90827,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,43.0,1.0,2.0,2.0,3.0,0.0,0.0
90832,0.0,1.0,1.0,6.0,0.0,0.0,10.0,1.0,0.0,0.0,81.0,1.0,1.0,4.0,5.0,0.0,0.0
90835,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,37.0,1.0,0.0,4.0,1.0,0.0,0.0
90838,1.0,0.0,0.0,3.0,0.0,0.0,13.0,1.0,0.0,0.0,39.0,1.0,1.0,4.0,2.0,0.0,0.0
90839,1.0,0.0,1.0,5.0,0.0,0.0,9.0,2.0,0.0,0.0,32.0,1.0,1.0,3.0,3.0,0.0,0.0
90840,1.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,55.0,1.0,1.0,4.0,3.0,0.0,0.0
90844,0.0,1.0,1.0,26.0,1.0,0.0,3.0,3.0,0.0,0.0,61.0,1.0,1.0,6.0,3.0,0.0,0.0
90845,0.0,1.0,0.0,15.0,0.0,0.0,3.0,3.0,0.0,0.0,61.0,1.0,1.0,6.0,3.0,0.0,0.0
90846,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,29.0,1.0,1.0,2.0,2.0,0.0,1.0
90847,0.0,1.0,1.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,23.0,1.0,1.0,3.0,2.0,0.0,0.0
90852,1.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,39.0,1.0,2.0,4.0,3.0,0.0,0.0
90856,1.0,0.0,2.0,10.0,0.0,0.0,9.0,2.0,0.0,0.0,58.0,1.0,1.0,4.0,2.0,0.0,0.0
90857,1.0,0.0,0.0,6.0,0.0,0.0,11.0,2.0,0.0,0.0,27.0,1.0,0.0,3.0,2.0,0.0,0.0
90858,1.0,0.0,0.0,9.0,0.0,0.0,14.0,3.0,0.0,0.0,55.0,1.0,1.0,4.0,3.0,0.0,0.0
90860,1.0,0.0,1.0,5.0,0.0,0.0,9.0,2.0,0.0,0.0,26.0,1.0,1.0,2.0,2.0,0.0,0.0
90861,1.0,0.0,0.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,32.0,1.0,1.0,4.0,2.0,0.0,0.0
90862,1.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,39.0,1.0,1.0,4.0,2.0,0.0,0.0
90878,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,47.0,1.0,1.0,4.0,3.0,0.0,0.0
90886,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,1.0,2.0,2.0,0.0,0.0
90887,0.0,1.0,0.0,3.0,0.0,0.0,8.0,3.0,0.0,0.0,23.0,1.0,1.0,2.0,2.0,0.0,0.0
90889,0.0,1.0,0.0,4.0,0.0,0.0,19.0,3.0,0.0,0.0,31.0,0.0,2.0,2.0,3.0,0.0,0.0
90891,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,24.0,1.0,1.0,2.0,2.0,0.0,0.0
